FEruw 	independence=3 	domination=2
FErtw 	independence=3 	domination=2
FErvw 	independence=3 	domination=1
FEr]o 	independence=3 	domination=3
FEr^o 	independence=3 	domination=2
FEr]w 	independence=3 	domination=2
FEr^w 	independence=3 	domination=1
FEr~o 	independence=3 	domination=2
FEr~w 	independence=3 	domination=1
FEhf? 	independence=4 	domination=4
FEhe_ 	independence=3 	domination=3
FEhd_ 	independence=3 	domination=3
FEhf_ 	independence=3 	domination=3
FEheo 	independence=3 	domination=2
FEhbo 	independence=3 	domination=3
FEhfo 	independence=3 	domination=2
FEhfw 	independence=3 	domination=1
FEjf_ 	independence=3 	domination=3
FEjeo 	independence=3 	domination=2
FEjbo 	independence=3 	domination=2
FEjfG 	independence=3 	domination=3
FEjeg 	independence=3 	domination=2
FEjdg 	independence=3 	domination=3
FEjfo 	independence=3 	domination=2
FEjfg 	independence=3 	domination=2
FEjfw 	independence=3 	domination=1
FEiro 	independence=3 	domination=2
FEitW 	independence=3 	domination=2
FEivo 	independence=3 	domination=2
FEivg 	independence=3 	domination=2
FEivW 	independence=3 	domination=2
FEitw 	independence=3 	domination=2
FEivw 	independence=3 	domination=1
FEhv? 	independence=3 	domination=3
FEhuO 	independence=3 	domination=2
FEhvO 	independence=3 	domination=2
FEhuo 	independence=3 	domination=2
FEhto 	independence=3 	domination=2
FEhro 	independence=3 	domination=3
FEhtg 	independence=3 	domination=3
FEhvo 	independence=3 	domination=2
FEhvg 	independence=3 	domination=2
FEhuw 	independence=3 	domination=2
FEhtw 	independence=3 	domination=2
FEhvw 	independence=3 	domination=1
FEjvo 	independence=3 	domination=2
FEjvg 	independence=3 	domination=2
FEjvW 	independence=3 	domination=2
FEjuw 	independence=3 	domination=2
FEjtw 	independence=3 	domination=2
FEjrw 	independence=3 	domination=2
FEjvw 	independence=3 	domination=1
FEj^o 	independence=3 	domination=2
FEj]w 	independence=3 	domination=2
FEj\w 	independence=3 	domination=2
FEj^w 	independence=3 	domination=1
FEh}o 	independence=3 	domination=2
FEhzo 	independence=3 	domination=2
FEh~o 	independence=3 	domination=2
FEh}w 	independence=3 	domination=2
FEhzw 	independence=3 	domination=2
FEh~w 	independence=3 	domination=1
FEj~o 	independence=3 	domination=2
FEj~w 	independence=3 	domination=1
FEzf_ 	independence=3 	domination=3
FEzfO 	independence=3 	domination=3
FEzeW 	independence=3 	domination=3
FEzfo 	independence=3 	domination=2
FEzfW 	independence=3 	domination=2
FEzfw 	independence=3 	domination=1
FEzV_ 	independence=3 	domination=3
FEzVO 	independence=3 	domination=2
FEzUo 	independence=3 	domination=3
FEzUg 	independence=3 	domination=2
FEzTg 	independence=3 	domination=2
FEzSw 	independence=3 	domination=2
FEzPw 	independence=3 	domination=2
FEzVo 	independence=3 	domination=2
FEzVg 	independence=3 	domination=2
FEzUw 	independence=3 	domination=2
FEzTw 	independence=3 	domination=2
FEzVw 	independence=3 	domination=1
FEzvO 	independence=3 	domination=2
FEzvo 	independence=3 	domination=2
FEzvg 	independence=3 	domination=2
FEzvw 	independence=3 	domination=1
FEzno 	independence=3 	domination=2
FEznW 	independence=3 	domination=2
FEznw 	independence=3 	domination=1
FEz~w 	independence=3 	domination=1
FEvvo 	independence=3 	domination=2
FEvvg 	independence=3 	domination=2
FEvvW 	independence=3 	domination=2
FEvvw 	independence=3 	domination=1
FEv^o 	independence=3 	domination=2
FEv]w 	independence=3 	domination=2
FEv\w 	independence=3 	domination=2
FEv^w 	independence=3 	domination=1
FEu~o 	independence=3 	domination=2
FEu~g 	independence=3 	domination=2
FEu|w 	independence=3 	domination=2
FEu~w 	independence=3 	domination=1
FEv~w 	independence=3 	domination=1
FEnf_ 	independence=3 	domination=3
FEnbo 	independence=3 	domination=2
FEndg 	independence=3 	domination=3
FEnbg 	independence=3 	domination=2
FEncw 	independence=3 	domination=2
FEnaw 	independence=3 	domination=2
FEnfo 	independence=3 	domination=2
FEnfg 	independence=3 	domination=2
FEnew 	independence=3 	domination=2
FEnbw 	independence=3 	domination=2
FEnfw 	independence=3 	domination=1
FEnvo 	independence=3 	domination=2
FEnvg 	independence=3 	domination=2
FEnvW 	independence=3 	domination=2
FEnvw 	independence=3 	domination=1
FEl~o 	independence=3 	domination=2
FEl}w 	independence=3 	domination=2
FEl~w 	independence=3 	domination=1
FEn~w 	independence=3 	domination=1
FE~vo 	independence=3 	domination=2
FE~vW 	independence=3 	domination=2
FE~uw 	independence=3 	domination=2
FE~tw 	independence=3 	domination=2
FE~vw 	independence=3 	domination=1
FE~~w 	independence=3 	domination=1
FFzf_ 	independence=3 	domination=3
FFzeo 	independence=3 	domination=2
FFzfo 	independence=3 	domination=2
FFzfw 	independence=3 	domination=1
FFzvO 	independence=3 	domination=2
FFzvo 	independence=3 	domination=2
FFzvg 	independence=3 	domination=2
FFzvw 	independence=3 	domination=1
FFz~o 	independence=3 	domination=2
FFz~w 	independence=3 	domination=1
FF~~w 	independence=3 	domination=1
FQhV? 	independence=3 	domination=3
FQhTO 	independence=2 	domination=2
FQhV_ 	independence=3 	domination=3
FQhVO 	independence=2 	domination=2
FQhVo 	independence=2 	domination=2
FQhVw 	independence=2 	domination=1
FQjdo 	independence=3 	domination=2
FQjfG 	independence=3 	domination=3
FQjdg 	independence=3 	domination=3
FQjfo 	independence=3 	domination=2
FQjfg 	independence=3 	domination=2
FQjfW 	independence=3 	domination=2
FQjew 	independence=3 	domination=2
FQjdw 	independence=3 	domination=2
FQjfw 	independence=3 	domination=1
FQjR_ 	independence=3 	domination=3
FQjV_ 	independence=3 	domination=3
FQjVO 	independence=2 	domination=2
FQjRo 	independence=2 	domination=2
FQjVG 	independence=3 	domination=3
FQjUg 	independence=2 	domination=2
FQjVo 	independence=2 	domination=2
FQjVg 	independence=2 	domination=2
FQjVw 	independence=2 	domination=1
FQinO 	independence=3 	domination=3
FQilW 	independence=2 	domination=2
FQino 	independence=2 	domination=2
FQinW 	independence=2 	domination=2
FQinw 	independence=2 	domination=1
FQjvo 	independence=2 	domination=2
FQjvg 	independence=2 	domination=2
FQjvW 	independence=2 	domination=2
FQjuw 	independence=2 	domination=2
FQjvw 	independence=2 	domination=1
FQjno 	independence=2 	domination=2
FQjnW 	independence=2 	domination=2
FQjlw 	independence=2 	domination=2
FQjnw 	independence=2 	domination=1
FQj~o 	independence=2 	domination=2
FQj~w 	independence=2 	domination=1
FQzV_ 	independence=3 	domination=3
FQzVO 	independence=2 	domination=2
FQzUo 	independence=3 	domination=3
FQzTo 	independence=2 	domination=2
FQzUW 	independence=3 	domination=3
FQzVo 	independence=2 	domination=2
FQzVW 	independence=2 	domination=2
FQzVw 	independence=2 	domination=1
FQyv_ 	independence=3 	domination=3
FQyvO 	independence=2 	domination=2
FQyuo 	independence=2 	domination=2
FQyuW 	independence=3 	domination=2
FQytW 	independence=2 	domination=3
FQyqw 	independence=2 	domination=2
FQyvo 	independence=2 	domination=2
FQyvW 	independence=2 	domination=2
FQyuw 	independence=2 	domination=2
FQyvw 	independence=2 	domination=1
FQzvO 	independence=2 	domination=2
FQzuo 	independence=2 	domination=2
FQzvo 	independence=2 	domination=2
FQzvg 	independence=2 	domination=2
FQzvw 	independence=2 	domination=1
FQzno 	independence=2 	domination=2
FQznW 	independence=2 	domination=2
FQzmw 	independence=2 	domination=2
FQzlw 	independence=2 	domination=2
FQznw 	independence=2 	domination=1
FQz^o 	independence=2 	domination=2
FQz^w 	independence=2 	domination=1
FQy~o 	independence=2 	domination=2
FQy}w 	independence=2 	domination=2
FQy~w 	independence=2 	domination=1
FQz~w 	independence=2 	domination=1
FQ~vo 	independence=2 	domination=2
FQ~vW 	independence=2 	domination=2
FQ~vw 	independence=2 	domination=1
FQ~~w 	independence=2 	domination=1
FUZv_ 	independence=3 	domination=3
FUZvo 	independence=2 	domination=2
FUZvg 	independence=2 	domination=2
FUZvW 	independence=2 	domination=2
FUZuw 	independence=2 	domination=2
FUZvw 	independence=2 	domination=1
FUZ~o 	independence=2 	domination=2
FUZ~w 	independence=2 	domination=1
FUxv_ 	independence=3 	domination=3
FUxvO 	independence=2 	domination=2
FUxuo 	independence=2 	domination=2
FUxvo 	independence=2 	domination=2
FUxvw 	independence=2 	domination=1
FUzro 	independence=2 	domination=2
FUzvo 	independence=2 	domination=2
FUzvW 	independence=2 	domination=2
FUzvw 	independence=2 	domination=1
FUz^o 	independence=2 	domination=2
FUz]w 	independence=2 	domination=2
FUz^w 	independence=2 	domination=1
FUz~w 	independence=2 	domination=1
FU~vo 	independence=2 	domination=2
FU~vW 	independence=2 	domination=2
FU~vw 	independence=2 	domination=1
FU~~w 	independence=2 	domination=1
FTzvo 	independence=2 	domination=2
FTzvg 	independence=2 	domination=2
FTzvW 	independence=2 	domination=2
FTzvw 	independence=2 	domination=1
FTznw 	independence=2 	domination=1
FTz~w 	independence=2 	domination=1
FTnvo 	independence=2 	domination=2
FTnvg 	independence=2 	domination=2
FTnvw 	independence=2 	domination=1
FTm~o 	independence=2 	domination=2
FTm|w 	independence=2 	domination=2
FTm~w 	independence=2 	domination=1
FTn~w 	independence=2 	domination=1
FT~~w 	independence=2 	domination=1
FV~~w 	independence=2 	domination=1
F]zno 	independence=2 	domination=2
F]znW 	independence=2 	domination=2
F]zlw 	independence=2 	domination=2
F]znw 	independence=2 	domination=1
F]y~w 	independence=2 	domination=1
F]z~w 	independence=2 	domination=1
F]~vo 	independence=2 	domination=2
F]~vw 	independence=2 	domination=1
F]~~w 	independence=2 	domination=1
F^~~w 	independence=2 	domination=1
F~~~w 	independence=1 	domination=1
real	0m0,011s
